id; geom; area; title; pubdate; updatedate; closedate; linqmap_uuid; linqmap_type; linqmap_speed; linqmap_length; linqmap_delay; linqmap_street; linqmap_city; linqmap_country; linqmap_roadtype; linqmap_level; linqmap_turntype; linqmap_blockingalertuuid; linqmap_endnode; linqmap_startnode
1476085; LINESTRING(5.38844 52.147545,5.388262 52.147792,5.388061 52.148037,5.387884 52.148195); 53; jam; 20170611074726; NULL; 20170611095921; 739493876; NONE; 0; 82; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; a2b2cc1f-4ee9-3e20-bfaf-5398dfee4e84; ;
1476090; LINESTRING(5.38844 52.147545,5.388666 52.147105); 53; jam; 20170611074902; NULL; 20170611095425; 737146751; NONE; 0; 51; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; ff4375aa-0436-3bb3-844e-b72be4b54e27; ;
1476092; LINESTRING(5.388666 52.147105,5.38844 52.147545); 53; jam; 20170611074903; NULL; 20170611095425; 741163785; NONE; 0; 51; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 7eed839a-20e4-353e-afc3-672ff1a1e4c5; ;
1476093; LINESTRING(5.387884 52.148195,5.388061 52.148037,5.388262 52.147792,5.38844 52.147545); 53; jam; 20170611074903; NULL; 20170611095425; 737148751; NONE; 0; 82; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 1de1236f-87d4-3597-b52c-7b3306417eb6; ;
1477456; LINESTRING(5.38844 52.147545,5.388666 52.147105); 53; jam; 20170611075308; NULL; 20170611105421; 740242706; NONE; 0; 51; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; ff4375aa-0436-3bb3-844e-b72be4b54e27; ;
1477458; LINESTRING(5.388666 52.147105,5.38844 52.147545); 53; jam; 20170611075311; NULL; 20170614074924; 740892212; NONE; 0; 51; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 7eed839a-20e4-353e-afc3-672ff1a1e4c5; ;
1482599; LINESTRING(5.38844 52.147545,5.388666 52.147105); 53; jam; 20170611094827; NULL; 20170614074924; 745292812; NONE; 0; 51; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 944577ed-7179-3795-8d4b-3bc24bb6de0a; ;
1515662; LINESTRING(5.388666 52.147105,5.38844 52.147545); 53; jam; 20170611075311; NULL; 20170614074924; 740892212; NONE; 0; 51; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 39c53ea6-6ffa-3fdf-a27a-0b03f3a1eb7f; ;
1515663; LINESTRING(5.387884 52.148195,5.388061 52.148037,5.388262 52.147792,5.38844 52.147545); 53; jam; 20170611095006; NULL; 20170614074924; 743858017; NONE; 0; 82; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; e5ad9f93-716d-3a1f-8456-a71679b13686; ;
1516761; LINESTRING(5.38844 52.147545,5.388666 52.147105); 53; jam; 20170611094827; NULL; 20170614074924; 745292812; NONE; 0; 51; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 944577ed-7179-3795-8d4b-3bc24bb6de0a; ;
1516762; LINESTRING(5.38844 52.147545,5.388262 52.147792,5.388061 52.148037,5.387884 52.148195); 53; jam; 20170611083431; NULL; 20170614074924; 743409484; NONE; 0; 82; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; c72cafff-d894-3c68-b0a2-1203c7c4754c; ;
1477465; LINESTRING(5.387884 52.148195,5.388061 52.148037,5.388262 52.147792,5.38844 52.147545); 53; jam; 20170611075311; NULL; 20170611105421; 741393664; NONE; 0; 82; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 1de1236f-87d4-3597-b52c-7b3306417eb6; ;
1477469; LINESTRING(5.387884 52.148195,5.38698 52.148641); 53; jam; 20170611075312; NULL; 20170611105421; 740899972; NONE; 0; 79; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 6be24864-206a-3e3d-9d0c-41cc6f4a4936; ;
1478103; LINESTRING(5.38844 52.147545,5.388262 52.147792,5.388061 52.148037,5.387884 52.148195); 53; jam; 20170611083431; NULL; 20170614074924; 743409484; NONE; 0; 82; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; c72cafff-d894-3c68-b0a2-1203c7c4754c; ;
1478105; LINESTRING(5.38698 52.148641,5.387884 52.148195); 53; jam; 20170611083436; NULL; 20170614074924; 741363247; NONE; 0; 79; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 6ad36797-edbd-314b-8ff0-fc62505b1e1b; ;
1483744; LINESTRING(5.387884 52.148195,5.388061 52.148037,5.388262 52.147792,5.38844 52.147545); 53; jam; 20170611095006; NULL; 20170614074924; 743858017; NONE; 0; 82; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; e5ad9f93-716d-3a1f-8456-a71679b13686; ;
1483745; LINESTRING(5.387884 52.148195,5.38698 52.148641); 53; jam; 20170611095019; NULL; 20170614074924; 745965784; NONE; 0; 79; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 5a54f51f-0bbd-3275-ab22-635484debd31; ;
1476099; LINESTRING(5.38698 52.148641,5.387884 52.148195); 53; jam; 20170611074906; NULL; 20170611095425; 740083868; NONE; 0; 79; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 11f2d5fd-5bea-3e07-b428-cc84c0906103; ;
1476101; LINESTRING(5.387884 52.148195,5.38698 52.148641); 53; jam; 20170611074906; NULL; 20170611095425; 739888466; NONE; 0; 79; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 6be24864-206a-3e3d-9d0c-41cc6f4a4936; Ruijsdaalstraat;
1516765; LINESTRING(5.387884 52.148195,5.38698 52.148641); 53; jam; 20170611095019; NULL; 20170614074924; 745965784; NONE; 0; 79; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 5a54f51f-0bbd-3275-ab22-635484debd31; ;
1516767; LINESTRING(5.38698 52.148641,5.387884 52.148195); 53; jam; 20170611083436; NULL; 20170614074924; 741363247; NONE; 0; 79; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 6ad36797-edbd-314b-8ff0-fc62505b1e1b; ;
1476096; LINESTRING(5.385688 52.149508,5.385906 52.149294,5.386062 52.149176); 53; jam; 20170611074906; NULL; 20170611095425; 737160441; NONE; 0; 45; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 4a05dad1-3eab-303b-9b69-4e553ae32ea6; ;
1476097; LINESTRING(5.386062 52.149176,5.385906 52.149294,5.385688 52.149508); 53; jam; 20170611074906; NULL; 20170611095425; 740083368; NONE; 0; 45; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; cf660be1-8fa6-371d-b049-0f377acfe3cc; Bisschopsweg;
1476098; LINESTRING(5.386062 52.149176,5.386517 52.148904,5.38698 52.148641); 53; jam; 20170611074906; NULL; 20170611095425; 738687349; NONE; 0; 87; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 79ee83e0-0424-3a05-ad2b-933eb955c390; Ruijsdaalstraat;
1476100; LINESTRING(5.38698 52.148641,5.386517 52.148904,5.386062 52.149176); 53; jam; 20170611074906; NULL; 20170611095425; 742336233; NONE; 0; 87; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; b68774c3-b6c8-3b4a-9399-6f992411bf35; ;
1478104; LINESTRING(5.385688 52.149508,5.385906 52.149294,5.386062 52.149176); 53; jam; 20170611083436; NULL; 20170614074924; 741243269; NONE; 0; 45; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 82b0dc79-b7f5-32da-b56b-120d2997a8e4; Veldstraat;
1482603; LINESTRING(5.386062 52.149176,5.385906 52.149294,5.385688 52.149508); 53; jam; 20170611094830; NULL; 20170614074924; 747078243; NONE; 0; 45; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 27a274db-e86b-38cf-881a-6ff7f588c037; ;
1516764; LINESTRING(5.385688 52.149508,5.385906 52.149294,5.386062 52.149176); 53; jam; 20170611083436; NULL; 20170614074924; 741243269; NONE; 0; 45; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 82b0dc79-b7f5-32da-b56b-120d2997a8e4; ;
1516766; LINESTRING(5.386062 52.149176,5.385906 52.149294,5.385688 52.149508); 53; jam; 20170611094830; NULL; 20170614074924; 747078243; NONE; 0; 45; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 27a274db-e86b-38cf-881a-6ff7f588c037; ;
1516768; LINESTRING(5.38698 52.148641,5.386517 52.148904,5.386062 52.149176); 53; jam; 20170611095019; NULL; 20170614074924; 745425822; NONE; 0; 87; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; f1180e63-ed19-3352-8f83-b14ae1512d1a; ;
1516769; LINESTRING(5.386062 52.149176,5.386517 52.148904,5.38698 52.148641); 53; jam; 20170611075313; NULL; 20170614074924; 738761280; NONE; 0; 87; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; ecad34cb-b8bb-3988-81f9-904124a1c789; ;
1585274; LINESTRING(5.38844 52.147545,5.388666 52.147105); 53; jam; 20170614055601; NULL; 20170618101427; 996338046; NONE; 0; 51; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 944577ed-7179-3795-8d4b-3bc24bb6de0a; ;
1585275; LINESTRING(5.38844 52.147545,5.388262 52.147792,5.388061 52.148037,5.387884 52.148195); 53; jam; 20170614055601; NULL; 20170618101427; 993518161; NONE; 0; 82; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; c72cafff-d894-3c68-b0a2-1203c7c4754c; ;
1585276; LINESTRING(5.388666 52.147105,5.38844 52.147545); 53; jam; 20170614055603; NULL; 20170618101427; 997501425; NONE; 0; 51; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 39c53ea6-6ffa-3fdf-a27a-0b03f3a1eb7f; ;
1585278; LINESTRING(5.387884 52.148195,5.388061 52.148037,5.388262 52.147792,5.38844 52.147545); 53; jam; 20170614055604; NULL; 20170618101427; 996362916; NONE; 0; 82; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; e5ad9f93-716d-3a1f-8456-a71679b13686; ;
1511510; LINESTRING(5.389459 52.145821,5.384271 52.148939,5.384057 52.149056); 53; jam; 20170612062647; NULL; 20170612085424; 799866461; NONE; 3.3694444444444445; 516; 120; Kersenbaan; Amersfoort; NL; 2; 3; NONE; ; Leusderweg;
1513213; LINESTRING(5.392754 52.143772,5.392308 52.144126,5.391418 52.144738,5.390454 52.145223,5.389459 52.145821,5.384271 52.148939,5.384057 52.149056); 53; jam; 20170612065116; NULL; 20170612092422; 805040612; NONE; 5.336111111111111; 838; 106; Kersenbaan; Amersfoort; NL; 2; 3; NONE; ; Leusderweg;
1515654; LINESTRING(5.39075 52.145164,5.390684 52.14524,5.389465 52.145953,5.389136 52.146179,5.389068 52.14625,5.389022 52.146332,5.388666 52.147105); 53; jam; 20170611094811; NULL; 20170614075421; 743743377; NONE; 0; 267; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; f854655e-f6bb-3178-a989-14e80657c010; ;
1515660; LINESTRING(5.388666 52.147105,5.389022 52.146332,5.389068 52.14625,5.389136 52.146179,5.389465 52.145953,5.390684 52.14524,5.39075 52.145164); 53; jam; 20170611075312; NULL; 20170614074924; 740899592; NONE; 0; 267; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 40eaaadc-a08a-3ddf-8859-ee9487035463; ;
1613122; LINESTRING(5.392754 52.143772,5.392308 52.144126,5.391418 52.144738,5.390454 52.145223,5.389459 52.145821,5.384271 52.148939,5.384057 52.149056); 53; jam; 20170614153144; NULL; 20170614174926; 1043963343; NONE; 6.438888888888889; 838; 79; Kersenbaan; Amersfoort; NL; 2; 2; NONE; ; Leusderweg;
1627846; LINESTRING(5.392754 52.143772,5.392308 52.144126,5.391418 52.144738,5.390454 52.145223,5.389459 52.145821,5.384271 52.148939,5.384057 52.149056); 53; jam; 20170615062206; NULL; 20170615083425; 1106746675; NONE; 5.3277777777777775; 838; 106; Kersenbaan; Amersfoort; NL; 2; 3; NONE; ; Leusderweg;
1628864; LINESTRING(5.392754 52.143772,5.392308 52.144126,5.391418 52.144738,5.390454 52.145223,5.389459 52.145821,5.384271 52.148939,5.384057 52.149056); 53; jam; 20170615063802; NULL; 20170615092924; 1109418483; NONE; 4.3277777777777775; 838; 142; Kersenbaan; Amersfoort; NL; 2; 3; NONE; ; Leusderweg;
1585284; LINESTRING(5.388666 52.147105,5.389022 52.146332,5.389068 52.14625,5.389136 52.146179,5.389465 52.145953,5.390684 52.14524,5.39075 52.145164); 53; jam; 20170614055612; NULL; 20170618101427; 995301617; NONE; 0; 267; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 40eaaadc-a08a-3ddf-8859-ee9487035463; ;
1586377; LINESTRING(5.39075 52.145164,5.390684 52.14524,5.389465 52.145953,5.389136 52.146179,5.389068 52.14625,5.389022 52.146332,5.388666 52.147105); 53; jam; 20170614060658; NULL; NULL; 997215328; NONE; 0; 267; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; f854655e-f6bb-3178-a989-14e80657c010; ;
1477467; LINESTRING(5.39075 52.145164,5.390684 52.14524,5.389465 52.145953,5.389136 52.146179,5.389068 52.14625,5.389022 52.146332,5.388666 52.147105); 53; jam; 20170611075311; NULL; 20170611105421; 741394704; NONE; 0; 267; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; ca7adb3a-67c8-319c-a559-13f192ebda33; ;
1477468; LINESTRING(5.388666 52.147105,5.389022 52.146332,5.389068 52.14625,5.389136 52.146179,5.389465 52.145953,5.390684 52.14524,5.39075 52.145164); 53; jam; 20170611075312; NULL; 20170614074924; 740899592; NONE; 0; 267; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 3727972a-5cb4-3f2c-9f5f-5484b2c873c5; ;
1482605; LINESTRING(5.39075 52.145164,5.390684 52.14524,5.389465 52.145953,5.389136 52.146179,5.389068 52.14625,5.389022 52.146332,5.388666 52.147105); 53; jam; 20170611094811; NULL; 20170614075421; 743743377; NONE; 0; 267; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; f854655e-f6bb-3178-a989-14e80657c010; ;
1645845; LINESTRING(5.392754 52.143772,5.392308 52.144126,5.391418 52.144738,5.390454 52.145223,5.389459 52.145821,5.384271 52.148939,5.384057 52.149056); 53; jam; 20170615122724; NULL; 20170615143424; 1132252337; NONE; 6.669444444444444; 838; 74; Kersenbaan; Amersfoort; NL; 2; 2; NONE; ; Leusderweg;
1646088; LINESTRING(5.392754 52.143772,5.392308 52.144126,5.391418 52.144738,5.390454 52.145223,5.389459 52.145821,5.384271 52.148939,5.384057 52.149056); 53; jam; 20170615123338; NULL; 20170615143925; 1133765846; NONE; 6.588888888888889; 838; 75; Kersenbaan; Amersfoort; NL; 2; 2; NONE; ; Leusderweg;
1546800; LINESTRING(5.392754 52.143772,5.392308 52.144126,5.391418 52.144738,5.390454 52.145223,5.389459 52.145821,5.384271 52.148939,5.384057 52.149056); 53; jam; 20170613064510; NULL; 20170613092424; 897181247; NONE; 4.758333333333334; 838; 125; Kersenbaan; Amersfoort; NL; 2; 3; NONE; ; Leusderweg;
1547943; LINESTRING(5.391836 52.15107,5.391715 52.150532,5.391702 52.150322,5.391719 52.150192,5.391892 52.149359,5.392054 52.148572,5.392073 52.148477,5.392159 52.147874,5.392183 52.147367,5.392158 52.14694,5.392105 52.14668,5.392058 52.146545,5.391967 52.146298,5.391849 52.146067,5.39163 52.145749,5.391448 52.145518,5.391384 52.14547,5.391344 52.14544); 53; jam; 20170613070340; NULL; 20170613091924; 900136286; NONE; 3.8694444444444445; 638; 102; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; ;
1548422; LINESTRING(5.391344 52.14544,5.391384 52.14547,5.391448 52.145518,5.39163 52.145749,5.391849 52.146067,5.391967 52.146298,5.392058 52.146545,5.392105 52.14668,5.392158 52.14694,5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170613071707; NULL; 20170613092424; 900348637; NONE; 5.033333333333333; 638; 65; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Bisschopsweg;
1563595; LINESTRING(5.391849 52.146067,5.391967 52.146298,5.392058 52.146545,5.392105 52.14668,5.392158 52.14694,5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170613134409; NULL; 20170613155923; 929412699; NONE; 3.863888888888889; 560; 90; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Bisschopsweg;
1564538; LINESTRING(5.391849 52.146067,5.391967 52.146298,5.392058 52.146545,5.392105 52.14668,5.392158 52.14694,5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170613140003; NULL; 20170613161424; 933217085; NONE; 3.863888888888889; 560; 90; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Bisschopsweg;
1565610; LINESTRING(5.391849 52.146067,5.391967 52.146298,5.392058 52.146545,5.392105 52.14668,5.392158 52.14694,5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170613141648; NULL; 20170613163424; 932318387; NONE; 3.8055555555555554; 560; 92; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Bisschopsweg;
1590523; LINESTRING(5.39163 52.145749,5.391849 52.146067,5.391967 52.146298,5.392058 52.146545,5.392105 52.14668,5.392158 52.14694,5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170614075025; NULL; 20170614100923; 1004637157; NONE; 4.458333333333333; 598; 76; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Hendrik van Viandenstraat;
1591126; LINESTRING(5.39163 52.145749,5.391849 52.146067,5.391967 52.146298,5.392058 52.146545,5.392105 52.14668,5.392158 52.14694,5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170614080719; NULL; 20170614102424; 1004034981; NONE; 3.911111111111111; 598; 95; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Hendrik van Viandenstraat;
1609314; LINESTRING(5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170614144338; NULL; 20170614165925; 1039731453; NONE; 2.7222222222222223; 413; 112; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Hendrik van Viandenstraat;
1610664; LINESTRING(5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170614150150; NULL; 20170614171425; 1040058024; NONE; 2.7222222222222223; 413; 112; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Hendrik van Viandenstraat;
1630150; LINESTRING(5.39163 52.145749,5.391849 52.146067,5.391967 52.146298,5.392058 52.146545,5.392105 52.14668,5.392158 52.14694,5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170615065550; NULL; 20170615090929; 1111315793; NONE; 4.7; 598; 69; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Hendrik van Viandenstraat;
1631294; LINESTRING(5.387031 52.149898,5.38926 52.150484,5.390161 52.150722,5.390556 52.150825,5.391078 52.150945,5.391836 52.15107); 53; jam; 20170615071131; NULL; 20170615092924; 1108770490; NONE; 2.7416666666666667; 354; 76; Bisschopsweg; Amersfoort; NL; 2; 2; NONE; ; Hendrik van Viandenstraat;
1632974; LINESTRING(5.391344 52.14544,5.391384 52.14547,5.391448 52.145518,5.39163 52.145749,5.391849 52.146067,5.391967 52.146298,5.392058 52.146545,5.392105 52.14668,5.392158 52.14694,5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170615074402; NULL; 20170615095924; 1111900419; NONE; 3.3472222222222223; 638; 128; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Hendrik van Viandenstraat;
