id; geom; area; title; pubdate; updatedate; closedate; linqmap_uuid; linqmap_type; linqmap_speed; linqmap_length; linqmap_delay; linqmap_street; linqmap_city; linqmap_country; linqmap_roadtype; linqmap_level; linqmap_turntype; linqmap_blockingalertuuid; linqmap_endnode; linqmap_startnode
1763943; LINESTRING(5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192); 53; jam; 20170618125135; NULL; 20170618150426; 1409495068; NONE; 1.4722222222222223; 192; 111; Vermeerstraat; Amersfoort; NL; 2; 4; NONE; ; ;
1476084; LINESTRING(5.39075 52.145164,5.390684 52.14524,5.389465 52.145953,5.389136 52.146179,5.389068 52.14625,5.389022 52.146332,5.388666 52.147105); 53; jam; 20170611074720; NULL; 20170611095425; 740744445; NONE; 0; 267; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; ca7adb3a-67c8-319c-a559-13f192ebda33; ;
1476088; LINESTRING(5.388666 52.147105,5.389022 52.146332,5.389068 52.14625,5.389136 52.146179,5.389465 52.145953,5.390684 52.14524,5.39075 52.145164); 53; jam; 20170611074900; NULL; 20170611095921; 738251720; NONE; 0; 267; -1; Arnhemseweg; Amersfoort; NL; 1; 5; NONE; 3727972a-5cb4-3f2c-9f5f-5484b2c873c5; ;
1498553; LINESTRING(5.391719 52.150192,5.391892 52.149359,5.392054 52.148572,5.392073 52.148477,5.392159 52.147874,5.392183 52.147367,5.392158 52.14694,5.392105 52.14668,5.392058 52.146545,5.391967 52.146298,5.391849 52.146067,5.39163 52.145749,5.391448 52.145518,5.391384 52.14547,5.391344 52.14544,5.391068 52.145214,5.391048 52.14518); 53; jam; 20170611133320; NULL; 20170611154923; 756264155; NONE; 4.563888888888889; 576; 69; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; ;
1499272; LINESTRING(5.391719 52.150192,5.391892 52.149359,5.392054 52.148572,5.392073 52.148477,5.392159 52.147874,5.392183 52.147367,5.392158 52.14694,5.392105 52.14668,5.392058 52.146545,5.391967 52.146298,5.391849 52.146067,5.39163 52.145749,5.391448 52.145518,5.391384 52.14547,5.391344 52.14544,5.391068 52.145214,5.391048 52.14518); 53; jam; 20170611135004; NULL; 20170611160923; 754830967; NONE; 4.1722222222222225; 576; 81; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; ;
1500102; LINESTRING(5.391836 52.15107,5.391715 52.150532,5.391702 52.150322,5.391719 52.150192,5.391892 52.149359,5.392054 52.148572,5.392073 52.148477,5.392159 52.147874,5.392183 52.147367,5.392158 52.14694,5.392105 52.14668,5.392058 52.146545,5.391967 52.146298,5.391849 52.146067,5.39163 52.145749,5.391448 52.145518,5.391384 52.14547,5.391344 52.14544); 53; jam; 20170611140650; NULL; 20170611162423; 758840813; NONE; 4.483333333333333; 638; 80; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; ;
1525935; LINESTRING(5.391849 52.146067,5.391967 52.146298,5.392058 52.146545,5.392105 52.14668,5.392158 52.14694,5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170612133005; NULL; 20170612154923; 832939026; NONE; 4.336111111111111; 560; 74; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Bisschopsweg;
1526729; LINESTRING(5.391849 52.146067,5.391967 52.146298,5.392058 52.146545,5.392105 52.14668,5.392158 52.14694,5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170612134713; NULL; 20170612160423; 834706522; NONE; 3.686111111111111; 560; 97; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Bisschopsweg;
1527567; LINESTRING(5.391344 52.14544,5.391384 52.14547,5.391448 52.145518,5.39163 52.145749,5.391849 52.146067,5.391967 52.146298,5.392058 52.146545,5.392105 52.14668,5.392158 52.14694,5.392183 52.147367,5.392159 52.147874,5.392073 52.148477,5.392054 52.148572,5.391892 52.149359,5.391719 52.150192,5.391702 52.150322,5.391715 52.150532,5.391836 52.15107); 53; jam; 20170612140301; NULL; 20170612161923; 834224509; NONE; 4.552777777777778; 638; 78; Vermeerstraat; Amersfoort; NL; 2; 3; NONE; ; Bisschopsweg;
1476094; LINESTRING(5.38965 52.140466,5.388455 52.141826); 53; jam; 20170611074906; NULL; 20170611095425; 741175055; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; 37550cfd-591a-385e-a5af-40d696fccfcc; Stevinstraat;
1476095; LINESTRING(5.388455 52.141826,5.38965 52.140466); 53; jam; 20170611074906; NULL; 20170611095425; 740544412; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; a3608531-ecd6-3b8b-bb95-109b4ff70e29; Bosweg;
1477460; LINESTRING(5.388455 52.141826,5.38965 52.140466); 53; jam; 20170611075040; NULL; 20170611095921; 740027186; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; a3608531-ecd6-3b8b-bb95-109b4ff70e29; Bosweg;
1477464; LINESTRING(5.38965 52.140466,5.388455 52.141826); 53; jam; 20170611075311; NULL; 20170611105421; 738752300; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; 37550cfd-591a-385e-a5af-40d696fccfcc; ;
1477466; LINESTRING(5.388455 52.141826,5.38965 52.140466); 53; jam; 20170611075311; NULL; 20170611105421; 741394124; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; a3608531-ecd6-3b8b-bb95-109b4ff70e29; ;
1482601; LINESTRING(5.38965 52.140466,5.388455 52.141826); 53; jam; 20170611094830; NULL; 20170614074924; 745298022; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; 6447770e-016a-3a25-93eb-932e092b1b43; Stevinstraat;
1482602; LINESTRING(5.388455 52.141826,5.38965 52.140466); 53; jam; 20170611094830; NULL; 20170614074924; 744717966; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; 032b1bea-0cbc-3752-8f24-71b8890faa92; Bosweg;
1502715; LINESTRING(5.391731 52.143704,5.392447 52.143007,5.393604 52.141895,5.393632 52.141844,5.393681 52.141831,5.394372 52.141329,5.394574 52.141197,5.394835 52.141031,5.394963 52.141021,5.394964 52.140947,5.394965 52.140869,5.394989 52.140777,5.395038 52.140677,5.395429 52.140006,5.395635 52.139653,5.397442 52.135321); 53; jam; 20170611150516; NULL; 20170611171425; 757986339; NONE; 4.427777777777778; 1034; 153; Arnhemseweg; Amersfoort; NL; 1; 3; NONE; ; N226 - Arnhemseweg;
1624809; LINESTRING(5.387515 52.144164,5.390373 52.144743,5.390502 52.144784,5.390621 52.144839,5.390627 52.144841); 53; jam; 20170614215727; NULL; 20170615010423; 1072505365; NONE; 1.6833333333333333; 227; 111; Everard Meijsterweg; Amersfoort; NL; 2; 4; NONE; ; ;
1585279; LINESTRING(5.38965 52.140466,5.388455 52.141826); 53; jam; 20170614055610; NULL; 20170618101427; 998619453; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; 6447770e-016a-3a25-93eb-932e092b1b43; Stevinstraat;
1585280; LINESTRING(5.388455 52.141826,5.38965 52.140466); 53; jam; 20170614055610; NULL; 20170618101427; 995300167; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; 032b1bea-0cbc-3752-8f24-71b8890faa92; Bosweg;
1587356; LINESTRING(5.396463 52.137666,5.395635 52.139653,5.395429 52.140006,5.395038 52.140677,5.394989 52.140777,5.394965 52.140869,5.394964 52.140947,5.394963 52.141021,5.394835 52.141031,5.394574 52.141197,5.394372 52.141329,5.393681 52.141831,5.393632 52.141844); 53; jam; 20170614063210; NULL; 20170614084923; 1001483473; NONE; 3.311111111111111; 519; 115; Arnhemseweg; Amersfoort; NL; 2; 3; NONE; ; Bosweg;
1363397; LINESTRING(5.38965 52.140466,5.388455 52.141826); 53; jam; 20170608070655; NULL; 20170611094926; 452724479; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; 37550cfd-591a-385e-a5af-40d696fccfcc; Stevinstraat;
1363398; LINESTRING(5.388455 52.141826,5.38965 52.140466); 53; jam; 20170608070656; NULL; 20170611094926; 452725257; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; a3608531-ecd6-3b8b-bb95-109b4ff70e29; Bosweg;
1616571; LINESTRING(5.395429 52.140006,5.395038 52.140677,5.394989 52.140777,5.394965 52.140869,5.394964 52.140947,5.394963 52.141021,5.394835 52.141031,5.394574 52.141197,5.394372 52.141329,5.393681 52.141831,5.393632 52.141844,5.393604 52.141895,5.392447 52.143007,5.391731 52.143704); 53; jam; 20170614162819; NULL; 20170614183925; 1047752545; NONE; 3.675; 495; 91; Arnhemseweg; Amersfoort; NL; 2; 3; NONE; ; Lorentzstraat;
1617069; LINESTRING(5.395429 52.140006,5.395038 52.140677,5.394989 52.140777,5.394965 52.140869,5.394964 52.140947,5.394963 52.141021,5.394835 52.141031,5.394574 52.141197,5.394372 52.141329,5.393681 52.141831,5.393632 52.141844,5.393604 52.141895,5.392447 52.143007,5.391731 52.143704); 53; jam; 20170614163720; NULL; 20170614184424; 1049686563; NONE; 3.775; 495; 88; Arnhemseweg; Amersfoort; NL; 2; 3; NONE; ; Lorentzstraat;
1617282; LINESTRING(5.395429 52.140006,5.395038 52.140677,5.394989 52.140777,5.394965 52.140869,5.394964 52.140947,5.394963 52.141021,5.394835 52.141031,5.394574 52.141197,5.394372 52.141329,5.393681 52.141831,5.393632 52.141844,5.393604 52.141895,5.392447 52.143007,5.391731 52.143704); 53; jam; 20170614164157; NULL; 20170614184924; 1045039561; NONE; 3.841666666666667; 495; 85; Arnhemseweg; Amersfoort; NL; 2; 3; NONE; ; Lorentzstraat;
1640928; LINESTRING(5.391287 52.142921,5.391521 52.14267,5.392101 52.141991,5.392565 52.14142); 53; jam; 20170615104600; NULL; 20170615125423; 1127062014; NONE; 1.3972222222222221; 188; 110; Wolvenstraat; Amersfoort; NL; 1; 3; NONE; ; Bosweg;
1601878; LINESTRING(5.386777 52.143178,5.38706 52.143193,5.387135 52.143189,5.38721 52.143179,5.387267 52.143155,5.387304 52.143125,5.387739 52.14262,5.388253 52.14203); 53; jam; 20170614123519; NULL; 20170614144923; 1023586931; NONE; 1.3222222222222222; 176; 110; Fahrenheitstraat; Amersfoort; NL; 1; 4; NONE; ; Cartesiusstraat;
1546173; LINESTRING(5.397442 52.135321,5.395635 52.139653,5.395429 52.140006,5.395038 52.140677,5.394989 52.140777,5.394965 52.140869,5.394964 52.140947,5.394963 52.141021,5.394835 52.141031,5.394574 52.141197,5.394372 52.141329,5.393681 52.141831,5.393632 52.141844,5.393604 52.141895,5.392447 52.143007); 53; jam; 20170613063749; NULL; 20170613085425; 898385454; NONE; 4.186111111111111; 942; 153; Arnhemseweg; Amersfoort; NL; 2; 3; NONE; ; Lorentzstraat;
1567855; LINESTRING(5.395429 52.140006,5.395038 52.140677,5.394989 52.140777,5.394965 52.140869,5.394964 52.140947,5.394963 52.141021,5.394835 52.141031,5.394574 52.141197,5.394372 52.141329,5.393681 52.141831,5.393632 52.141844,5.393604 52.141895,5.392447 52.143007,5.391731 52.143704); 53; jam; 20170613144758; NULL; 20170613165924; 936910935; NONE; 4.022222222222222; 495; 80; Arnhemseweg; Amersfoort; NL; 2; 3; NONE; ; Lorentzstraat;
1569225; LINESTRING(5.395429 52.140006,5.395635 52.139653,5.397442 52.135321); 53; jam; 20170613150547; NULL; 20170613172426; 936327057; NONE; 2.4277777777777776; 539; 185; Arnhemseweg; Amersfoort; NL; 2; 4; NONE; ; N226 - Arnhemseweg;
1569640; LINESTRING(5.395429 52.140006,5.395038 52.140677,5.394989 52.140777,5.394965 52.140869,5.394964 52.140947,5.394963 52.141021,5.394835 52.141031,5.394574 52.141197,5.394372 52.141329,5.393681 52.141831,5.393632 52.141844,5.393604 52.141895,5.392447 52.143007,5.391731 52.143704); 53; jam; 20170613151228; NULL; 20170613171924; 938481342; NONE; 4.075; 495; 78; Arnhemseweg; Amersfoort; NL; 2; 3; NONE; ; Lorentzstraat;
1593106; LINESTRING(5.397442 52.135321,5.395635 52.139653,5.395429 52.140006,5.395038 52.140677,5.394989 52.140777,5.394965 52.140869,5.394964 52.140947,5.394963 52.141021,5.394835 52.141031,5.394574 52.141197,5.394372 52.141329,5.393681 52.141831,5.393632 52.141844); 53; jam; 20170614091833; NULL; 20170614112924; 1008340811; NONE; 4.791666666666667; 789; 105; Arnhemseweg; Amersfoort; NL; 2; 3; NONE; ; Bosweg;
1496924; LINESTRING(5.390993 52.140772,5.390292 52.140587,5.38965 52.140466,5.388954 52.140352,5.388313 52.140301,5.388172 52.140295,5.386029 52.140209,5.385467 52.140184,5.385316 52.14017,5.385122 52.140136,5.384933 52.140086,5.383863 52.139753,5.383262 52.139558,5.383054 52.139495,5.382844 52.13945); 53; jam; 20170611130134; NULL; 20170611151924; 754247952; NONE; 3.986111111111111; 586; 89; Bosweg; Amersfoort; NL; 2; 2; NONE; ; Jan van der Heijdenstraat;
1497800; LINESTRING(5.390993 52.140772,5.390292 52.140587,5.38965 52.140466,5.388954 52.140352,5.388313 52.140301,5.388172 52.140295,5.386029 52.140209,5.385467 52.140184,5.385316 52.14017,5.385122 52.140136,5.384933 52.140086,5.383863 52.139753,5.383262 52.139558,5.383054 52.139495,5.382844 52.13945); 53; jam; 20170611131649; NULL; 20170611153423; 753321869; NONE; 3.986111111111111; 586; 89; Bosweg; Amersfoort; NL; 2; 2; NONE; ; Jan van der Heijdenstraat;
1498558; LINESTRING(5.393632 52.141844,5.39358 52.141846,5.392565 52.14142,5.391921 52.141169,5.391732 52.141049,5.391656 52.141002,5.390993 52.140772,5.390292 52.140587,5.38965 52.140466,5.388954 52.140352,5.388313 52.140301,5.388172 52.140295,5.386029 52.140209,5.385467 52.140184,5.385316 52.14017,5.385122 52.140136,5.384933 52.140086,5.383863 52.139753,5.383262 52.139558,5.383054 52.139495,5.382844 52.13945); 53; jam; 20170611133315; NULL; 20170611154923; 755232998; NONE; 4.469444444444444; 804; 96; Bosweg; Amersfoort; NL; 2; 2; NONE; ; Jan van der Heijdenstraat;
1499271; LINESTRING(5.393632 52.141844,5.39358 52.141846,5.392565 52.14142,5.391921 52.141169,5.391732 52.141049,5.391656 52.141002,5.390993 52.140772,5.390292 52.140587,5.38965 52.140466,5.388954 52.140352,5.388313 52.140301,5.388172 52.140295,5.386029 52.140209,5.385467 52.140184,5.385316 52.14017,5.385122 52.140136,5.384933 52.140086,5.383863 52.139753,5.383262 52.139558,5.383054 52.139495,5.382844 52.13945); 53; jam; 20170611135000; NULL; 20170611160923; 754305260; NONE; 4.469444444444444; 804; 96; Bosweg; Amersfoort; NL; 2; 2; NONE; ; Jan van der Heijdenstraat;
1503792; LINESTRING(5.382844 52.13945,5.383054 52.139495,5.383262 52.139558,5.383863 52.139753,5.384933 52.140086,5.385122 52.140136,5.385316 52.14017,5.385467 52.140184,5.386029 52.140209,5.388172 52.140295,5.388313 52.140301,5.388954 52.140352,5.38965 52.140466,5.390292 52.140587,5.390993 52.140772); 53; jam; 20170611152848; NULL; 20170611174423; 757562801; NONE; 4.644444444444445; 586; 72; Bosweg; Amersfoort; NL; 2; 2; NONE; ; Arnhemseweg;
1505651; LINESTRING(5.388313 52.140301,5.388954 52.140352,5.38965 52.140466,5.390292 52.140587,5.390993 52.140772,5.391656 52.141002,5.391732 52.141049,5.391921 52.141169,5.392565 52.14142,5.39358 52.141846,5.393632 52.141844); 53; jam; 20170611163300; NULL; 20170611191923; 763785108; NONE; 3.1277777777777778; 410; 86; Bosweg; Amersfoort; NL; 2; 3; NONE; ; Arnhemseweg;
1491840; LINESTRING(5.392565 52.14142,5.391921 52.141169,5.391732 52.141049,5.391656 52.141002,5.390993 52.140772,5.390292 52.140587,5.38965 52.140466,5.388954 52.140352,5.388313 52.140301,5.388172 52.140295,5.386029 52.140209,5.385467 52.140184,5.385316 52.14017,5.385122 52.140136,5.384933 52.140086); 53; jam; 20170611114128; NULL; 20170611135925; 751501355; NONE; 3.5444444444444443; 556; 100; Bosweg; Amersfoort; NL; 2; 3; NONE; ; Jan van der Heijdenstraat;
1492949; LINESTRING(5.392565 52.14142,5.391921 52.141169,5.391732 52.141049,5.391656 52.141002,5.390993 52.140772,5.390292 52.140587,5.38965 52.140466,5.388954 52.140352,5.388313 52.140301,5.388172 52.140295,5.386029 52.140209,5.385467 52.140184,5.385316 52.14017,5.385122 52.140136,5.384933 52.140086); 53; jam; 20170611115753; NULL; 20170611141425; 749884679; NONE; 3.5444444444444443; 556; 100; Bosweg; Amersfoort; NL; 2; 3; NONE; ; Jan van der Heijdenstraat;
1494030; LINESTRING(5.392565 52.14142,5.391921 52.141169,5.391732 52.141049,5.391656 52.141002,5.390993 52.140772,5.390292 52.140587,5.38965 52.140466,5.388954 52.140352,5.388313 52.140301,5.388172 52.140295,5.386029 52.140209,5.385467 52.140184,5.385316 52.14017,5.385122 52.140136,5.384933 52.140086); 53; jam; 20170611121239; NULL; 20170611142924; 752744784; NONE; 3.5444444444444443; 556; 100; Bosweg; Amersfoort; NL; 2; 3; NONE; ; Jan van der Heijdenstraat;
1516770; LINESTRING(5.38965 52.140466,5.388455 52.141826); 53; jam; 20170611094830; NULL; 20170614074924; 745298022; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; 6447770e-016a-3a25-93eb-932e092b1b43; Cartesiusstraat;
1516771; LINESTRING(5.388455 52.141826,5.38965 52.140466); 53; jam; 20170611094830; NULL; 20170614074924; 744717966; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; 032b1bea-0cbc-3752-8f24-71b8890faa92; Bosweg;
1750871; LINESTRING(5.388455 52.141826,5.38965 52.140466); 53; jam; 20170614055610; NULL; NULL; 995300167; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; 032b1bea-0cbc-3752-8f24-71b8890faa92; ;
1750882; LINESTRING(5.38965 52.140466,5.388455 52.141826); 53; jam; 20170614055610; NULL; NULL; 998619453; NONE; 0; 172; -1; Fahrenheitstraat; Amersfoort; NL; 1; 5; NONE; 6447770e-016a-3a25-93eb-932e092b1b43; ;
1659958; LINESTRING(5.395429 52.140006,5.395635 52.139653,5.397442 52.135321); 53; jam; 20170615154757; NULL; 20170615180427; 1149098190; NONE; 2.4055555555555554; 539; 187; Arnhemseweg; Amersfoort; NL; 2; 4; NONE; ; N226 - Arnhemseweg;
1695059; LINESTRING(5.397442 52.135321,5.395635 52.139653,5.395429 52.140006,5.395038 52.140677,5.394989 52.140777,5.394965 52.140869,5.394964 52.140947,5.394963 52.141021,5.394835 52.141031,5.394574 52.141197,5.394372 52.141329,5.393681 52.141831,5.393632 52.141844); 53; jam; 20170616135324; NULL; 20170616161425; 1241885385; NONE; 5.2555555555555555; 789; 91; Arnhemseweg; Amersfoort; NL; 2; 2; NONE; ; Bosweg;
1695066; LINESTRING(5.394372 52.141329,5.394574 52.141197,5.394835 52.141031,5.394963 52.141021,5.394964 52.140947,5.394965 52.140869,5.394989 52.140777,5.395038 52.140677,5.395429 52.140006,5.395635 52.139653,5.397442 52.135321); 53; jam; 20170616135325; NULL; 20170616161425; 1240864488; NONE; 4.747222222222222; 712; 98; Arnhemseweg; Amersfoort; NL; 2; 3; NONE; ; N226 - Arnhemseweg;
1608235; LINESTRING(5.376428 52.145999,5.377822 52.145673,5.378839 52.145385,5.381431 52.144733); 53; jam; 20170614142734; NULL; 20170614165925; 1036496772; NONE; 2.875; 371; 88; Van Campenstraat; Amersfoort; NL; 2; 3; NONE; ; Leusderweg;
1666888; LINESTRING(5.378839 52.145385,5.381431 52.144733); 53; jam; 20170615181756; NULL; 20170615203425; 1163827264; NONE; 1.4027777777777777; 192; 115; Van Campenstraat; Amersfoort; NL; 2; 4; NONE; ; Leusderweg;
1667314; LINESTRING(5.378839 52.145385,5.381431 52.144733); 53; jam; 20170615183249; NULL; 20170615210425; 1166178233; NONE; 1.4027777777777777; 192; 115; Van Campenstraat; Amersfoort; NL; 2; 4; NONE; ; Leusderweg;
1544932; LINESTRING(5.374213 52.144137,5.374114 52.143828,5.373833 52.143018,5.373632 52.142448,5.373593 52.142338,5.373437 52.141877,5.373299 52.141462,5.373234 52.141361); 53; jam; 20170613062343; NULL; 20170613083424; 894606880; NONE; 2.1083333333333334; 316; 110; Van Marnixlaan; Amersfoort; NL; 1; 3; NONE; ; Hugo de Grootlaan;
1624400; LINESTRING(5.368273 52.145218,5.370598 52.146649,5.37223 52.147653,5.373869 52.148682); 53; jam; 20170614205132; NULL; 20170614233424; 1066690115; NONE; 3.6444444444444444; 543; 91; Utrechtseweg; Amersfoort; NL; 2; 2; NONE; ; Prins Frederiklaan;
1529540; LINESTRING(5.37223 52.147653,5.373281 52.147161,5.373416 52.147075,5.37354 52.146972,5.373681 52.146787,5.373764 52.146525,5.373829 52.146083); 53; jam; 20170612143717; NULL; 20170612164923; 835258551; NONE; 1.711111111111111; 219; 100; Bilderdijklaan; Amersfoort; NL; 1; 3; NONE; ; Vondellaan;
1490672; LINESTRING(5.378839 52.145385,5.381431 52.144733); 53; jam; 20170611112451; NULL; 20170611133423; 751808593; NONE; 1.5; 192; 106; Van Campenstraat; Amersfoort; NL; 2; 4; NONE; ; Leusderweg;
